,BL21.1,BL21.2,HS.1,HS.2,CFT073.1,CFT073.2,W3110.1,W3110.2,O157.1,O157.2,Crooks.1,Crooks.2,control__wt_glc__1,control__wt_glc__2,BW25113.1,BW25113.2
b2169,5.27787367155598,5.1607076363546,4.62706469987735,4.58787197547109,4.98413568720444,4.79509954517691,5.12102432719412,5.1873061830324,4.45368490265173,4.78108749822487,5.23032725385338,5.378899467007481,4.6131503051355,4.85459288138389,4.21234122756145,4.592581001513549
b2172,6.22085903762735,6.199987369594621,5.12464062296616,5.01648221420205,4.04575555563582,4.181152583943359,4.6786888509808096,4.777639119788531,5.41651178061281,5.65568148132233,5.847056615979789,5.87780369237587,4.75382015495298,4.7606290340256905,3.7465723112357794,3.9789752392443996
b2181,7.98297635926923,7.943371898777761,8.28713132383477,8.300564678319029,9.10387457283777,9.23585670645151,8.43670748084338,8.45265522142175,8.00354991774856,8.11929740683409,7.82487487376321,7.9598887807542305,7.629092457435191,7.77984188927232,8.14231537952195,8.26859442351697
b2196,4.7976260840172404,4.7162547552949805,4.03633352679194,3.8106108930739397,4.608768912276441,4.6668469026933606,4.03837237606837,4.0279493211555,3.4593477851893697,3.7066378245649805,4.6657750149605794,4.77364827033832,4.09361139390516,4.24646377387378,4.15808363973734,4.21421746934834
b2197,5.45680949712934,5.40008896994537,4.70913072521758,5.20751440858091,5.2575133557992,5.05808600610213,4.5483900292546,4.50980947856755,4.28931816283233,4.43141962022682,5.11561259632593,5.32804118636976,4.646571175914629,4.16446360167188,5.1519208361539,5.27963613137699
b2199,4.491528957000121,4.379328280501451,4.51647464326492,4.09471783954847,3.94573453338159,4.03694264466255,4.53123861079482,4.5010607117878205,4.18009568905145,4.45081609761438,4.25382361272033,4.4388801979787305,3.8616236934627004,4.39893479155183,4.0273151547613,4.3088913169329
b2201,3.82844729387963,4.15100264572217,4.3780437294483106,4.05697876441172,3.81468813513206,4.2555068163434395,4.06532753090394,3.9690881383113803,3.9886792275365,4.29945970863395,3.89389649474276,4.11558229901916,4.45992592360138,4.27772491064062,5.34053571910325,5.57883234647233
b2202,2.65434721781999,3.09170129420533,3.6068094697358597,3.76377609414622,2.95666669534759,3.1685860106499497,2.96789173157777,2.86021043734317,3.6361863786127,4.20868538022241,3.44537293513776,3.2281205741149597,3.2142985363373,3.15893748012713,4.64831269705708,5.178598929438451
b2203,1.5014430595678299,1.6963412412142398,3.2271124768654595,2.26528771655754,2.5838602811689104,1.1883494207453402,1.98174114733444,2.0796110744165,2.50626530868196,1.99135494586741,2.4164815189710698,2.1259574444148504,1.9155643606908799,3.07651882038665,3.11727908701365,2.58220380242612
b2204,0.966268057272078,1.45975141347792,2.03056464997518,2.64177313457923,2.09350466347285,2.37382350210354,1.65572690980699,1.006058415378,1.7816819121466398,1.96582125049836,2.1340859467910502,1.5353628211414598,1.29019169940778,2.1120556396222203,1.7662855239479598,1.5318716972571698
b2205,0.9168603760360341,0.9301603318228922,1.59831273675593,1.9961229154988602,2.4010820366442203,2.22597489291194,1.10049204205247,0.8754274118181479,0.7552401533962769,1.4242119425159498,1.98587216476594,1.8951083067220402,1.69713111412177,0.0,1.2170722970519,2.17674429764056
b2206,2.5677455613234303,2.3942980123338398,4.08886683683429,3.6341986742816204,3.4041814288319503,3.26279021062581,2.68794485853939,2.89194882686432,3.0491257921394803,3.2450930400595097,3.7843746884358596,3.78512258188271,3.1563679922542405,3.40976113840141,3.13644148146862,2.9057980420998697
b2208,2.04315617847675,2.2688870601855,3.43579774617971,3.30752412491246,3.3490184775995497,2.99950131383193,2.32835136163492,2.5093715477520697,2.7246570390201,2.60238608244281,3.55300692715915,3.6697365846734,2.59505771961437,2.54334541429562,2.23975657580343,1.95847628013252
b2209,4.8270367553360805,4.41703692131224,4.511453151511651,4.85950725134596,5.8932795087508705,6.01748602730317,5.803013830566719,5.8509689736819,5.17983475217175,5.3833181270579,4.6154305871616295,4.67324096175305,3.9103152634696094,4.55380442610283,4.00675168757925,4.17901247494723
b2210,6.5971706780389,6.41377771038101,6.58680138167788,6.62843736489029,8.69297963739857,8.607191543595201,6.10219433529488,6.1904744585378495,7.0948689956364595,7.235726200469919,5.1231122359332,5.20681479097534,6.9860206774420295,7.140758307464241,7.68792710755074,7.719338094305611
b2211,6.84908001852758,6.78768558818778,6.97138024683947,6.88929387966395,7.900599319169349,7.930846501133031,6.501776673199901,6.407896925067759,6.692058041322,6.78078654851121,6.29383899994203,6.44872019978032,6.54764124026265,6.68960986676017,7.058832758346571,7.0244018989450705
b2237,5.27272973260251,5.21746948199559,5.0669932388260595,5.183599686417559,4.914302194433531,4.89162906752047,5.16455328244566,5.65876236607204,4.28789299376128,4.413796157325519,5.26009827502265,5.1339935402566,6.07992952395161,5.8657390907811395,6.401808133655489,6.13600480592912
b2239,5.55473037120672,5.446249397029309,5.509603695896,5.623355659017251,5.577458666811709,5.629929035775059,4.84450702248676,4.65932000536257,5.638429574432791,5.37743909276054,5.764934622175679,5.893955057440929,5.652451162132371,5.34172360203729,6.158865776884661,6.050229042272759
b2240,3.6198550641112996,3.36103182037996,3.04788084528848,3.37374070819323,2.57605543523804,2.25325927633455,1.05268862757257,1.54761627593857,3.93581061369511,4.3108495316320194,4.46406859443531,4.4705413535659,2.07658189010172,2.56843625965928,2.68514477999067,2.8411639194065805
b2241,1.6553322368012602,1.62719840117544,1.5003564124835602,1.70214746433422,1.84792683340018,0.873422418745702,0.793562590913371,1.22473596402655,1.7698144508496099,2.13464054568685,1.5513747842451,1.5155487451940701,1.22805294692659,1.74471726659612,1.35490014769945,1.9109353585877702
b2242,1.25688612845462,1.4857498848581898,1.3884761584150702,1.77747416142448,0.9576017264687758,1.01258157436239,1.1789726483563703,1.77408042741863,2.58877223079556,2.31783992896489,1.7330461434046,1.1386569265096,1.89801085089022,1.87161537238658,1.83301918104464,1.9097132380928301
b2243,1.7747083726046398,1.94763558724262,1.03800788928966,1.15904034311615,1.08071965443274,1.5376563345543799,1.41778034140419,1.67565301814975,2.41728450682811,2.03291118078769,1.5422649013870902,1.73589846692153,2.05210372925231,2.2070126578904903,2.39517527826869,2.62001588841283
b2263,2.7441742232794,3.05430887335103,1.5157967100137901,1.83991940990374,1.61664729446044,1.4780315264390502,1.71082521615805,2.27094813760912,2.4371455784097997,2.3759174778905097,3.28056480285933,2.93546971862664,2.56948669855762,2.73839272674493,2.30699816679246,2.40759635319885
b2264,4.95230140929385,4.87586664285855,4.45473968938705,4.56708275197484,4.83248428900935,4.61826603614615,4.6569392850702,4.63290438529875,4.143710890195201,4.180409680398509,4.941547485250981,5.0385733590498605,5.12273032677485,5.439829915391691,5.11631089864731,5.10413357971959
b2265,5.82165122774479,5.81356213990923,5.74842145477942,5.7965396719436,6.19247922338774,6.24914074507043,5.725929724999371,5.727633739969651,5.72232171312065,5.739941851583639,5.62325776202458,5.71975015124074,6.494736218330481,6.5671275096901,6.29315332754684,6.22194346153181
b2266,9.25575331932251,9.197573759696079,7.97798147691041,7.8982626649507495,6.511245012995389,6.420328454819269,7.14068152226089,7.191917542039749,6.59162695769713,6.404339162899309,8.2616478272787,8.35395602287369,8.74375027465766,8.74341718070432,9.0771372142233,8.946432059888858
b2280,5.622230924902099,5.61233452472237,6.91656609859226,7.184232634868821,7.81636396950689,7.635213911692491,6.47205470584351,6.4743079773074195,7.65577580414582,7.8260550584930995,6.769189683054861,6.83286316104379,6.2649874573102,6.35746068852325,6.26635271513154,6.29002915845824
b2282,6.52027290778524,6.4487207564029205,7.39167846102533,7.498425766194679,7.77242590950464,7.6434410950222995,7.541179759355099,7.62524887033947,7.98870320288113,8.19231812188721,7.88745135972836,7.806215636971491,7.677542046989089,7.75372193638293,7.586647125666519,7.61719333864869
b2289,7.37207809979388,7.420722148043491,7.43619941822394,7.52959868955541,7.38408126873412,7.35279791597108,4.23352424554664,4.04128966505328,7.69983992514797,7.64614858673872,7.535975379749349,7.64980312268995,6.67384063881855,6.634642806139981,6.84787827755475,6.78149304022368
b2296,9.37355725981558,9.37370320674708,8.24723435588426,8.1351119395807,9.54224805058311,9.50074741568127,8.707623261486809,8.76789191257575,8.010676085499579,7.89997448243127,8.57174790478417,8.62943772047059,8.586821720198321,8.638455785301451,7.86291868085201,7.89467387947116
b2298,1.66319378522224,1.80160272672523,1.7827576358794799,1.79093011797984,1.5013144299256298,1.4115512417509601,1.5884154051814,1.98535930477932,1.96846384680076,2.09844178698197,1.34488378720427,1.52455897270237,2.0997430929459098,1.3639201415107098,2.26052804084191,2.1679818493544496
b2302,4.14495598817709,4.36777155867549,2.48496803803892,2.927943473265,1.96522756490641,2.0886658326472602,1.78997079864912,2.04868799899369,2.62575750567035,2.20689049352706,3.2279499135101197,3.34373316670435,5.47090966315347,5.52446133001029,5.401185347167551,5.143677655327919
b2306,8.09781376485447,8.119803785092731,7.7218582853221,7.68373745537292,7.289442777870571,7.21222962663283,6.66527071731776,6.511618933247041,7.291278892159821,7.48732859122589,8.18460581315337,8.21065302257677,7.08883211011927,7.23453241677436,7.1425072066476,7.19391235373218
b2312,9.36817884903173,9.40524787488648,9.371753357874699,9.31648609598902,9.62765628024409,9.574020757152141,9.23818841145447,9.251014342330249,9.400411452122151,9.479037402293349,9.40123553825535,9.41619013581077,9.44633363865101,9.5760967116055,9.11849692402914,9.17752700048938
b2313,9.18219984113914,9.17329724202374,9.4308487219254,9.527588699654741,9.684416530519579,9.72301179817518,9.14779716779151,8.996826901549401,9.67832572054479,9.798321637864241,9.362942228619179,9.351123829452689,8.73003332111692,8.56374660188184,8.949058993522769,9.00209078313703
b2323,9.50152218306917,9.4223546654898,9.00809994615786,8.94439279467107,9.74999527104957,9.318033500296579,9.570926806320529,9.64721731293123,8.46501684264601,8.740361579257069,9.44890795040144,9.47115262963641,9.351128044491949,9.50826711861391,10.9428089756989,11.0110226739009
b2341,4.5322152472948805,4.65591446282186,4.384480983698411,4.413577397889809,4.1962100923855195,4.33387735464392,4.70045135742579,4.6918202000204,5.025117616622519,5.2506283946928205,5.213543697909491,5.1957176279341395,5.1683728108220395,5.41016703944849,5.5223889225187,5.68151669480007
b2342,4.11628423036892,4.21678293334275,4.22527090678255,4.20607738104376,4.0594978019442,3.81711308641959,4.40936516950809,4.5739464698836105,5.07251560989472,4.9604927866224005,5.05242859341503,5.02548293263924,4.9880948370147005,5.17210016176597,5.386076185012901,5.34328413088684
b2343,6.061359388023889,6.054292239729249,5.863611805211071,6.448123589357669,7.23114189198218,7.28520674203942,7.027641459762711,7.004264457404901,6.801430667028531,6.729859552738769,6.39176136499915,6.505874492665741,4.36980795650664,4.00681936895222,6.20243614322882,6.41593650902406
b2347,3.7873308199771603,3.7030430698864705,2.55445883419507,2.7024909955254306,2.5547079186523103,2.4216911444797797,2.77251861793271,2.33532192184776,2.13320793617691,3.0629028641233904,2.66625130786543,2.6802906151541497,5.05012924321667,4.96637559419516,5.17373098259078,4.91287636084547
b2368,1.3745726869641,1.20127100466211,1.52916782902034,1.6816557635661298,1.4603910792808898,1.67779122120048,1.55512311333522,1.6984611206662,1.49049221959031,1.2858128381826999,0.8036210763598001,1.5613557682773602,1.7718981602007402,1.9555234793376202,1.91609597243406,1.55148404655527
b2369,5.38778683821259,5.27466025388412,4.75540830408102,5.1386394479918,5.76978827671727,5.81608113959758,7.712244191499409,7.627063034638409,6.24293595351753,6.098173503759,5.130897609119191,5.114752949577331,8.049268120086982,8.12631138415537,7.554533366369929,7.30726357874956
b2370,3.24545098321628,3.30346995898242,2.5997075093518998,2.65033004151051,3.69095118445257,3.86136643631639,4.97757493657207,4.80891391585895,4.05975326604191,4.0386621641790805,3.24037463215634,3.31003446537691,6.291036423346861,6.29813682910684,5.09849710959627,5.12784265496698
b2372,1.06352664268036,1.37882087653717,0.734484715941302,0.829477292842707,0.8717857397429151,1.37494110400677,1.3477099764860299,1.2527614379670902,0.7734176673572,1.4706615828907799,0.939781679833925,0.95211127414322,0.7319771291269972,1.333004316666,0.315002135352411,0.518444755827276
b2373,1.6997992644111801,1.6919206435848502,2.26104042851673,1.81848398053826,1.41452994885672,1.5629604494018998,2.34259596576481,2.11808066274699,1.7295555185869098,1.5730299375558001,1.57713130619259,1.58977432769284,1.98155005348431,1.93536119027639,1.78656228281801,2.08952521486062
b2374,1.4484544314992198,1.49240760841355,1.17222186837602,1.82519654000175,1.5264538759745903,1.13997912091229,2.10071797990198,2.61055247388598,1.81467137528115,1.4350287096794998,1.53977456282873,1.27031335897365,2.32049736968307,2.27097232770471,1.5077916654410202,1.397050820621
b2375,1.7828084647044298,2.25800870542306,1.45113193626609,1.96350936760739,1.57646592320398,2.2649716647738196,2.6363625326876403,2.84089799856393,1.5642834685782798,1.21168699240029,2.0301120002482,0.9976320449006751,1.30583683769334,1.32432805444332,1.6664324142458897,1.1917730628318401
b2388,6.64168368340941,6.33724538577093,5.17905172643238,5.1325777595069,6.2202670805483695,6.20558891705659,6.7069218205604,6.69376915233773,5.07519733628362,5.32787860733098,6.69370684114544,6.787440565784269,5.86345875454826,6.18659130576766,5.8232510809282605,5.6760372044906
b2392,8.69619862872554,8.646007035589369,6.89440171818136,6.88687227506217,7.632954386667111,7.67484650566559,5.76709204024506,5.7510786574567305,6.64406509257467,6.92059050304803,5.336095605777089,5.43852961582505,5.98919437233829,6.100378243637169,5.1088824845638,5.233331188990991
b2414,11.7394606914306,11.774908139065301,12.1976701138464,12.0910658484445,12.1924595263672,12.2199347764971,12.1174141694963,12.1712944672095,12.408858408568001,12.314473995966999,11.6096927657005,11.6041074571225,12.228741045026,12.2120371043397,12.2300828305145,12.226034273212099
b2421,7.951661752768249,7.9206965546622,8.76834183279286,8.75228956267871,8.993160433868619,9.03917366753192,8.67735628681225,8.71396177722345,8.123203338583501,8.22978542183072,8.23565357805263,8.28428104476355,8.191717206629539,8.5227153864533,8.761894823618091,8.79040386123592
b2422,8.4768484464992,8.46990937861298,8.91386257225065,8.912750436776859,9.34808639112187,9.200368946523241,8.71050930604473,8.705949212667969,9.27251840908959,9.45319541005882,8.949061297074538,8.95711630423194,8.61410742433605,8.701935103840151,9.213687706135401,9.27696053084495
b2423,6.7626994639858795,6.82780902264171,7.57969791391626,7.61494587711758,8.32955219109752,8.13815974272838,7.31737265663417,7.17546763201702,8.52426527217008,8.68470693129424,6.830364066269751,6.87869693332944,7.79674940094903,7.715756489776799,8.237693295738861,8.27400159418518
b2425,8.60485699291021,8.724109407206099,9.17537057737111,9.212337398156631,9.676462578648788,9.72941626112838,8.56795854421591,8.602895683815769,9.31008822077906,9.31934205847992,8.852947944560599,8.944234781859599,9.02144085663566,9.09885686860275,9.191473364521698,9.154786055056789
b2464,6.39551646455257,6.38493639865163,5.11438238440467,5.122897269260731,3.5910631945940095,4.16540186458815,4.37017403512011,4.6334462556508305,4.02724939490334,3.9806312422539403,5.259128377087269,5.273625306117481,8.28374560717929,8.49509548973809,6.959075500369941,6.96288762420064
b2465,6.4572697315988306,6.484746960638139,5.32088556182629,5.348957753768941,4.31986865032032,4.03320681345987,4.6310228805100095,4.76717294093417,3.94771386624692,4.0182351345277,5.38392055023267,5.48012761682898,8.59753340895474,8.81750777617696,6.8780785555339,6.90743957227079
b2466,2.44360944761683,2.38559931613791,2.61052956749893,3.0269399805916803,4.22719797049338,4.36579302037056,2.51203835130371,2.3709335716075803,4.8838866571064905,5.3322007784483,2.077502500426,2.05051290065656,3.2743156652343197,3.0592047169142598,3.50869891746637,3.55639748203024
b2471,5.17798542340251,5.390785949022059,5.571793154077519,5.65434912464738,6.54331498296324,6.8547097395053695,6.390834250432731,6.6821385328495,6.6741497100552305,6.35146717704823,5.37188015147668,5.49768697527889,6.199223321922059,5.1616138716259,6.5120903385628095,6.62489810767112
b2476,10.687364873673001,10.584912067911802,10.018568779992599,9.92585362661643,10.3028962534075,10.342552295532801,10.9305174579038,10.925320392896,10.155535497428199,9.976628198960151,10.4723250241475,10.556193392877699,10.677676568018699,10.6946441335642,10.0981670413445,10.0286414595565
b2497,6.03034027318001,5.88359189717812,5.988998833933421,6.011341555607049,4.44009364476896,4.432833654926809,8.709267528887889,8.73298722615357,5.6764502677879705,5.8144028648480095,6.979560553641111,6.9468462307009196,8.76704042676109,8.89142052545041,7.8277418442217,7.816932004028361
b2498,8.43669718794265,8.52857664471892,9.06743684435451,9.05770010768138,8.05801425272189,8.052966628979911,10.1520719749813,10.2941227366175,9.136262684179421,9.15067146067232,8.98733407746865,8.926055355482859,10.1125563020683,10.1076509822715,10.017444933021698,10.036215834188
b2499,9.67494201014174,9.69400899669561,9.585047244508552,9.50239885226232,9.82099163676014,9.81084876630939,9.577507555483571,9.53940527887107,9.55268366555889,9.57621499644715,9.67162311372786,9.6734529237891,9.657055617409869,9.71457070630148,9.658877772575789,9.629990809158631
b2500,8.962296196993199,8.977257216065539,8.756385009984161,8.61645932560965,8.89923504091797,8.96416908491928,8.891238958417249,8.7963303726031,8.64786558879357,8.86098790275689,8.87392344649589,8.931222051025301,8.71959788467485,8.81660613727026,8.2648182604076,8.234021926355199
b2518,10.693943136866,10.7315383292386,10.7129594464511,10.6501604743851,9.588091694048071,9.53819965471742,10.361012132234,10.4278244490618,10.4885395157619,10.4011558217187,11.407100094728902,11.411923868558302,9.681512101934759,9.57194963052859,10.2629792853984,10.252284497922199
b2522,6.62505674179811,6.558814455015731,7.00853699923484,6.87720694319932,7.26177283482023,7.480647929072781,7.60147886508193,7.61964569729675,7.91920481467134,7.9772852023595595,6.97658474242555,7.025364971586581,7.8406583904662295,7.774692155714719,7.35659493120101,7.281517935285571
b2523,6.2975088681886,6.31346393595406,6.711717478415331,6.6123479615011,7.33339381755761,7.07238977067133,7.67119407609808,7.62612062223417,8.00659810834679,8.08707110012236,6.830041283380259,6.84177016316235,7.78262773677191,7.74317781205037,7.546330303996509,7.6921160321701905
b2524,3.78784727608329,3.7593349391434403,5.81750456267385,5.67038175733914,6.27569827107442,6.23213325431728,6.32634911980371,5.996681120408,7.63450700269907,7.79793355631657,4.806417120630259,4.39842664496776,5.65886049028651,5.66689568232795,7.29973561428287,7.418731378541981
b2525,6.500149852735291,6.50829162206715,6.8381574096031,6.95973231465325,7.43291595159189,7.5776826555179,7.33793135556265,7.32619442749193,8.12490978268869,7.93448805392058,7.110589377553881,6.97794505464632,7.376069842831909,7.336637064956269,8.55336678136255,8.473453449815969
b2526,7.3614543155480705,7.33660624493923,7.43382989100734,7.5411898309020495,7.621811760390719,7.53470451472653,7.67555402898466,7.75301042537064,8.01098596101094,8.24006844669745,7.481645607288019,7.506668548744449,7.84902362286474,8.0220284916339,8.40260952656111,8.55518662016456
b2527,7.3138415097088005,7.365499355702241,7.6875296512766695,7.81159413595789,7.4849038193595,7.51428183063284,7.39188189548845,7.3470956218583,8.78464027599704,8.856851466140501,7.300162889046919,7.22104301697501,7.142438477334791,7.11002410893468,7.329522025466679,7.353988878574599
b2528,8.572148645845,8.61745841547242,9.25770926535741,9.37927693830473,9.42792103301119,9.513115529889,9.32030677209124,9.172222002211198,10.4883043703242,10.5114654603213,8.96621241791308,8.96661095820299,8.55878998761718,8.000088316971981,9.32406922679201,9.342525711293199
b2529,8.70399195243346,8.71146787698727,9.12670405515577,9.234022277231599,9.276864666701009,9.28178625835116,9.20937515214044,9.332899447954288,10.429112985958302,10.337095828471801,9.12316012913565,9.10521481784545,9.059530234804198,8.69998764244891,9.49241924890937,9.49188920048308
b2530,9.45316233654249,9.4396169661375,10.1938990032164,10.1696904239392,10.020079767715199,9.98887375271391,10.137316399592802,10.2005051804175,10.6216845590605,10.634102358855401,10.0773517581172,10.141729663903401,10.221420728244698,10.362478927729802,10.3183922022064,10.370196085536302
b2531,10.3935650711993,10.4632302218482,10.636919485241501,10.6658048027794,9.979422660879331,9.948836277029212,9.54010078320535,9.5118107210425,10.284723621428501,10.3790399055751,9.723566100574349,9.779513022667789,8.762186594555969,8.38119624123389,8.90010779253282,8.923657295192571
b2533,8.197203379918049,8.094401033360949,7.849115171845959,7.904044869992879,7.8185761931975994,7.88762356220567,8.309802551741809,8.37765926607379,8.374445476385901,8.52471113028539,8.496682425329581,8.46172299249327,8.88991206173807,8.887309911959859,8.7823651167186,8.75882579861591
b2543,5.40638004233127,5.33871999083296,4.63177929875098,4.471307769854559,3.1769455905931903,3.52744021627318,3.58427906277825,4.098845870752189,3.3933927929915,3.27897835106979,4.80345421485874,4.814864610983929,6.12035690611517,6.0061666532546605,6.17631977698645,6.2343261575282405
b2552,6.3928208278433605,6.3171909500454495,5.536906373746719,5.26317267673667,8.53916754579584,8.5546947084552,6.07040987282793,6.027997966756799,5.74368092334451,5.553446274645849,5.9094319383770095,5.85270892944599,5.56741654378546,5.47268876518554,5.60404555459303,5.59567162115082
b2557,9.13655396541658,9.12089549583482,9.137691787960991,9.05295351026646,9.02812322372965,8.932641367198132,9.15138581377367,9.24799710275204,8.80565980178543,8.94686653011821,9.21945175241513,9.201930281234109,9.230217374419391,9.45316904450696,8.80509972984915,8.85804141979002
b2562,4.0349232012529805,4.04033641830965,4.61078238351376,4.79324796617107,4.53830894167947,4.55473329798475,5.5317730983152105,5.59368996724513,4.697567831746531,5.231120539229219,4.71975795173533,4.83580231829239,3.9371669168105297,4.73332527196757,5.928650599439339,5.62644618549302
b2582,6.87949352679047,6.830854835441821,7.093182983019361,7.18516980600052,7.06961302325132,7.023249046944821,6.98622217101122,7.02960238186195,6.95820102233551,7.22181597926157,6.92911715675756,6.9873699101634,6.115081166915799,5.73729634017746,7.53317994911905,7.446567217213779
b2592,7.62681949766482,7.56327596881741,8.02976610277769,8.088795109480099,8.49388517282075,8.21856825922153,8.35502510379654,8.30232971637622,8.68599846389449,8.58863840393374,7.6409900710645795,7.57418680446561,7.86343879628041,7.9835416763263,7.98652803536218,8.02202939226954
b2597,9.01890108964882,8.91496527702189,9.383119063309131,9.451695401293609,9.406027711102999,9.5042680078448,10.2136825038666,10.361450802765,9.95118767933594,9.52398292900079,8.821715633268619,9.01570087766954,9.06852735299685,8.67540262322692,10.2388230540119,10.2073382232356
b2599,9.683236897394071,9.66992259826376,8.930588773221821,8.90877478243854,9.07879597793869,9.16830466493357,8.36148895208809,8.260604684964,7.112794147348209,7.0388407203138605,8.60845266953625,8.64733413283542,8.90488840676166,8.98195931555727,9.185528779036849,9.166501128559311
b2600,11.096817073140302,11.076088666976199,10.6538896543636,10.763884135678301,10.0596934189045,9.981554362825358,7.83976244404836,7.9280008798848405,8.040377977155929,8.307714255632911,9.22319175297308,9.21054680819778,8.64050709493484,8.77707494247603,8.42223846239334,8.340275441109169
b2601,12.3726167837086,12.3878387185407,11.9576011815956,11.9518352588607,10.903482857957801,10.918555748727801,8.95780654949367,8.97267773946153,9.13384993086204,9.23325436270056,10.455930731629099,10.4726516366317,9.569446347084462,9.620394458537449,8.892931835527671,8.94950748056603
b2602,4.53816688951647,4.86983896424972,3.89244029310382,4.70622189426133,4.625960654064451,4.70591037222472,2.60344080502102,2.19244226353206,2.6398448237516,2.88820731224576,3.5445930863392903,3.95235384447384,4.17281443430105,3.8128917921845096,4.21812431865255,3.60241553279829
b2603,4.11060593009758,4.22718019305157,4.3461443113054505,4.379053805418899,5.677220106587731,6.3870763733677896,4.91437039677087,4.92496176247187,5.75854486708832,5.990400482494691,4.30810463880202,4.17145810808036,4.4222348651469,4.885588087419309,4.899881127956441,4.930714952461
b2616,5.10979352074176,4.9939616407298795,5.15117429333245,5.16606246730851,5.848666931576441,5.900017399717179,5.63800857910408,5.558644798959429,5.60260635131122,5.630804021995099,5.08566849867609,5.065883808303651,5.39162441505825,5.739589226669309,5.04721195205599,5.09621645980918
b2659,4.17494288408568,3.5159165582858103,5.371855214038531,5.38956029213418,4.13089888113811,4.02183887187927,3.8785230068297594,3.7677259345751204,2.29761965069123,2.69543471606811,3.95687365729307,4.13051726497806,5.76357313088,5.92364727378842,5.0575802355076505,5.12286340225935
b2661,4.76345534481245,4.84542952634386,5.09246129223229,5.39106639263461,4.22071380117665,4.04311476752065,3.62749861092508,3.9193740853269303,2.31182591250198,2.39908394828193,4.19901848591609,4.3518924313172995,6.38867743715957,6.479230647136901,5.0719146333420495,5.16919111171582
b2662,4.45333424611252,4.23338812156827,4.85361529476488,5.183844346214549,3.7734944374804,3.87678632921826,4.17769273281918,4.4723577420874,1.99641895707102,2.25997326804517,4.43698488335171,4.418899007097731,6.46030798869514,6.60049803002381,4.94063097747611,5.25447229912971
b2663,2.79815605041547,2.7565736841336,3.54027503624285,3.1896653082864304,2.99353672962296,2.61898854074154,2.7408491105207204,2.65216260010925,1.6090363710265703,2.03799540651261,2.69974989369379,3.1580059944561203,4.66131472441858,4.53674109614559,3.5282567819876802,3.5056113359645598
b2664,4.44752382564589,4.42841291216861,4.49344187308795,4.611354944455389,4.2453358453537104,3.9423971812842407,4.87917565333484,4.9847333169725,4.326596801550529,4.79518107889924,4.422906451487809,4.74867869134716,4.67138834549539,5.064687959248349,4.9815250144025995,5.05930572051108
b2665,7.56347640680971,7.491711466490151,6.74069791679327,6.7749692832579695,6.461762431500901,6.3748541737449,6.80617608496526,6.872454127583669,5.29656644292275,5.21277330625998,6.907762009139461,6.90898686066397,8.84941719004437,8.861720173053829,8.919371445758449,8.870699290316061
b2669,10.7204863537115,10.686749803408699,8.3533142883044,8.233943108505269,9.711392615259062,9.78077458024356,10.592780135116401,10.596315436755699,10.0150070288817,9.854336249237699,10.3814749680463,10.4130818096076,10.1739283793459,9.90383874376191,10.658976694757301,10.6492622540312
b2670,1.3798152701729398,1.2633275538117,1.78218896358893,2.26528771655754,5.648127454058441,5.600518161160459,2.5884402542995497,1.84058247187307,2.2721119080537298,1.99135494586741,1.7699302051375903,1.0851814110604001,0.0,1.6436272531592,2.61313835588703,2.2103974475162103
b2671,4.93352012166486,4.91779308768818,4.889343667241611,5.05662698756729,5.17026426577366,5.09482879871444,4.936647113704099,4.59393534303496,6.30872649720495,6.107118174369661,4.31206981026408,3.99962748633742,4.7168864558034,2.98605754938457,4.4821425740118395,4.3580587246036
b2672,7.29478922563199,7.1918830138148095,5.078540021676759,5.55418124453525,3.6920626911789,3.1580024930829604,3.9771400971994706,4.5285095497056,3.44173797334054,4.01958680795017,6.48776945455935,6.63330269178184,8.65920805363375,8.67139159239699,8.50361297347293,8.63554325654763
b2673,9.72523216479908,9.78174168247727,8.871236801223981,9.00399821282519,8.00387329963935,7.8297301572924995,5.90241213598387,5.87893785617674,8.93865732311257,8.87403378527607,6.36755633618988,6.284327615803241,4.4094033092733405,4.35019854235466,6.1516180644751906,6.417207847880269
b2674,8.53694138915586,8.610232672955789,8.25857792145471,8.24430631504198,7.353859553538951,7.34179392856634,4.92549125694474,4.939149329749879,8.066102418549569,8.06934147106306,5.77709256707477,5.96356135033298,5.608878691648389,5.63916884063338,7.0637959461434106,6.9322673010684595
b2675,9.13170844729839,9.13607995992658,8.61147216085037,8.64340496234923,8.15678364476465,8.24597793003729,4.93449084160491,4.90241113714664,8.340582613421509,8.3874788427623,5.63133765707119,5.68341624648206,6.34197898190742,6.3344452790513,6.55196982959141,6.560736683227531
b2676,9.0770199112643,9.13685195159534,7.9369708796702305,8.04925253543692,8.06775145832113,8.271139140612322,4.615026599807639,4.36905601637133,7.7078623064148095,7.56477054110133,5.345474235002429,5.5054955483359596,5.628468219497321,5.61051453589638,5.73130357891507,5.69079824083032
b2677,6.2284528470378,6.19769396148459,5.807665626906981,5.6389869481581405,7.037683803657839,7.19805988860384,6.74934956847095,6.746096704663709,5.88914164120677,5.8523989226017905,5.50622976081532,5.628189752519409,6.56181616215796,6.80241481455881,6.74694841696208,6.5818107682080695
